layer,,,,,,,,,,,,layer,,,,,,,,,,,,layer,,,,,,,,,,,,layer,,,,,,,,,,
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
layer,,,,,,,,,,,,layer,,,,,,,,,,,,layer,,,,,,,,,,,,layer,,,,,,,,,,
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,
46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
layer,,,,,,,,,,,,layer,,,,,,,,,,,,layer,,,,,,,,,,,,layer,,,,,,,,,,
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,
46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
layer,,,,,,,,,,,,layer,,,,,,,,,,,,layer,,,,,,,,,,,,layer,,,,,,,,,,
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,
46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,,,46,0,0,0,0,0,0,0,0,0,
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
layer,,,,,,,,,,,,layer,,,,,,,,,,,,layer,,,,,,,,,,,,layer,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,        ,,46,0,0,0,0,0,0,0,0,0,        ,,46,0,0,0,0,0,0,0,0,0,        ,,46,0,0,0,0,0,0,0,0,0,        
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
layer,,,,,,,,,,,,layer,,,,,,,,,,,,layer,,,,,,,,,,,,layer,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46,,46,0,0,0,0,0,0,0,0,0,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
layer,,,,,,,,,,,,layer,,,,,,,,,,,,layer,,,,,,,,,,,,layer,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,46,46,46,132,46,46,46,46,46,,46,46,46,46,46,132,46,46,46,46,46,,46,46,46,46,46,132,46,46,46,46,46,,46,46,46,46,46,132,46,46,46,46,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46,,46,46,46,46,46,46,46,46,46,46,46
